Timestamp,Overall alarm status,Pre-oxygenator pressure mmHg,Post-oxygenator pressure mmHg,Oxygenator pressure delta mmHg,Pre-oxygenator saturation %,Post-oxygenator saturation %,Post-oxygenator temperature C,Flow rate L/min,Measured pump speed PRM,Flow alarm low limit L/min,Flow alarm high limit L/min,Pre-oxygenator pressure alarm low limit mmHg,Pre-oxygenator pressure alarm high limit mmHg,Post-oxygenator pressure alarm low limit mmHg,Post-oxygenator pressure alarm high limit mmHg,Oxygenator pressure delta alarm low limit mmHg,Oxygenator pressure delta alarm high limit mmHg,Pre-oxygenator saturation alarm low limit %,Pre-oxygenator saturation alarm high limit %,Post-oxygenator saturation alarm low limit %,Post-oxygenator temperature alarm low limit C,Post-oxygenator temperature alarm high limit C,Bubble alarm status,Technical Fault,Case Number
2026.04.11 09:57:07.796,None,313,280,33,76.0,99.4,35.2,3.91,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 09:58:07.815,None,252,236,16,78.4,99.6,35.2,3.27,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 09:59:07.833,None,311,258,53,74.6,99.2,35.3,3.89,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:00:07.858,None,291,243,48,73.8,99.2,35.3,3.76,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:00:21.508,Alarm,201,226,Lo,73.4,99.6,35.3,3.04,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:00:22.460,None,207,206,1,73.3,99.8,35.3,2.96,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:00:43.033,Alarm,146,182,Lo,77.2,100.0,35.3,2.24,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:00:43.984,None,182,187,-5,77.0,100.0,35.3,2.20,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:00:47.908,Alarm,137,195,Lo,74.6,100.0,35.2,2.11,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:00:53.737,None,141,106,35,73.4,100.0,35.2,2.04,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:01:07.877,None,145,119,26,70.5,100.0,35.3,1.82,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:01:29.050,Alarm,135,153,Lo,64.7,100.0,35.3,1.85,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:01:30.002,None,135,136,-1,64.7,100.0,35.3,1.90,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:02:07.898,None,209,189,20,62.8,99.7,35.3,2.72,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:02:30.787,Alarm,192,224,Lo,66.0,99.5,35.4,2.61,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:02:33.759,None,192,205,-13,66.1,99.7,35.3,2.68,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:03:07.913,None,212,184,28,67.0,99.6,35.4,2.65,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:03:33.554,Alarm,181,208,Lo,65.8,99.8,35.3,2.57,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:03:34.505,None,192,207,-15,65.4,99.7,35.3,2.55,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:03:37.479,Alarm,175,194,Lo,66.6,99.8,35.3,2.25,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:03:39.382,None,197,201,-4,66.4,99.9,35.3,2.44,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:04:04.010,Alarm,183,199,Lo,65.9,99.7,35.4,2.62,2840,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:04:04.952,None,193,205,-12,65.0,99.8,35.4,2.61,2820,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:04:07.934,None,184,197,-13,65.2,99.7,35.4,2.62,2800,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:04:08.878,Alarm,185,227,Lo,64.8,99.6,35.4,2.66,2800,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:04:11.732,None,201,215,-14,63.9,99.6,35.3,2.82,2780,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:04:13.755,Alarm,217,238,Lo,63.7,99.3,35.3,2.96,2780,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:04:14.704,None,220,227,-7,63.6,98.9,35.3,2.97,2760,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:04:48.952,Alarm,192,234,Lo,68.8,100.0,35.4,2.79,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:04:54.899,None,245,237,8,62.8,99.7,35.3,3.09,2710,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:05:07.952,None,198,172,26,66.2,100.0,35.4,2.40,2670,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:05:42.930,Alarm,148,172,Lo,66.2,100.0,35.3,2.28,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:05:43.879,None,146,159,-13,66.2,100.0,35.3,2.13,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:06:07.974,None,200,162,38,63.8,100.0,35.3,2.35,2690,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:06:36.773,Alarm,161,190,Lo,65.5,100.0,35.3,2.28,2710,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:06:37.842,None,177,169,8,65.3,100.0,35.3,2.38,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:07:07.991,None,142,147,-5,67.9,100.0,35.3,1.79,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:07:16.007,Alarm,94,119,Lo,68.5,100.0,35.3,1.86,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:07:18.980,None,149,156,-7,68.2,100.0,35.2,1.81,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:07:38.595,Alarm,111,127,Lo,68.1,100.0,35.2,1.37,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:07:41.447,None,138,110,28,65.8,100.0,35.3,1.74,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:07:43.469,Alarm,142,161,Lo,66.8,100.0,35.2,1.66,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:07:45.371,None,193,152,41,66.3,100.0,35.2,1.93,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:07:56.192,Alarm,152,193,Lo,60.1,100.0,35.3,2.17,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:07:57.142,None,139,154,-15,59.3,100.0,35.3,2.25,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:07:59.166,Alarm,122,145,Lo,57.6,100.0,35.3,1.69,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:08:00.115,None,132,144,-12,56.8,100.0,35.3,1.76,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:08:01.066,Alarm,124,160,Lo,56.0,100.0,35.3,1.85,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:08:04.990,None,161,172,-11,57.3,100.0,35.3,2.45,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:08:05.940,Alarm,151,171,Lo,57.3,99.8,35.3,2.24,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:08:07.011,None,146,147,-1,56.6,99.5,35.3,1.88,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:08:08.009,None,157,150,7,56.3,99.4,35.3,1.91,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:08:37.336,Alarm,131,147,Lo,65.3,100.0,35.3,1.66,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:08:38.404,None,150,144,6,65.8,100.0,35.3,1.70,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:09:08.026,None,200,158,42,55.5,98.9,35.3,2.26,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:09:11.699,Alarm,161,180,Lo,57.8,99.7,35.3,2.34,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:09:14.551,None,204,170,34,59.0,99.6,35.3,2.40,2710,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:09:24.418,Alarm,142,158,Lo,58.8,99.9,35.3,1.85,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:09:27.391,None,160,163,-3,58.1,100.0,35.3,1.83,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:09:31.315,Alarm,169,186,Lo,60.2,100.0,35.3,1.95,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:09:32.265,None,154,160,-6,60.1,100.0,35.3,1.86,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:09:47.964,Alarm,111,143,Lo,63.6,100.0,35.3,1.75,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:09:51.888,None,115,121,-6,64.6,100.0,35.3,1.43,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:09:52.838,Alarm,116,133,Lo,64.0,100.0,35.3,1.39,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:09:54.741,None,125,128,-3,62.7,100.0,35.3,1.45,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:10:08.044,None,158,122,36,63.4,100.0,35.3,1.74,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:10:10.439,Alarm,138,165,Lo,60.1,100.0,35.3,1.94,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:10:14.360,None,126,134,-8,55.8,100.0,35.3,1.64,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:10:15.432,Alarm,127,189,Lo,55.7,100.0,35.3,1.66,2690,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:10:18.285,None,176,147,29,54.8,100.0,35.3,2.85,2710,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:10:20.305,Alarm,158,179,Lo,55.9,99.1,35.3,2.03,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:10:21.256,None,143,152,-9,56.1,98.9,35.3,1.80,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:10:36.950,Alarm,123,168,Lo,61.2,100.0,35.4,1.70,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:10:44.801,None,129,137,-8,63.0,100.0,35.3,1.30,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:10:59.427,Alarm,95,168,Lo,58.7,100.0,35.3,1.92,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:11:05.372,None,201,175,26,54.1,100.0,35.3,2.21,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:11:08.062,None,197,199,-2,54.5,99.8,35.3,2.10,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:11:14.170,Alarm,129,187,Lo,57.7,99.8,35.3,2.09,2690,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:11:16.074,None,230,212,18,57.7,99.8,35.3,2.42,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:11:23.919,Alarm,173,195,Lo,58.0,99.2,35.4,2.57,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:11:24.870,None,198,206,-8,58.8,99.3,35.4,2.68,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:11:26.891,Alarm,180,214,Lo,58.6,99.3,35.4,2.56,2710,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:11:29.862,None,169,183,-14,58.4,99.3,35.4,2.37,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:11:30.825,Alarm,178,206,Lo,58.9,99.5,35.4,2.33,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:11:32.835,None,152,163,-11,60.0,99.7,35.4,2.08,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:11:43.533,Alarm,130,154,Lo,61.2,100.0,35.3,1.79,2710,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:11:44.484,None,161,128,33,61.6,100.0,35.3,1.53,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:11:47.454,Alarm,127,144,Lo,62.9,100.0,35.3,1.90,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:11:48.404,None,123,133,-10,63.5,100.0,35.3,1.87,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:11:56.248,Alarm,118,171,Lo,62.6,100.0,35.3,1.76,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:12:00.170,None,141,150,-9,63.8,100.0,35.3,1.66,2710,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:12:07.066,Alarm,110,130,Lo,62.9,100.0,35.3,1.47,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:12:08.016,None,113,117,-4,63.6,100.0,35.3,1.41,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:12:08.136,None,113,117,-4,63.6,100.0,35.3,1.40,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:13:06.869,Alarm,115,135,Lo,61.1,100.0,35.3,1.61,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:13:08.099,Alarm,119,143,Lo,63.2,100.0,35.3,1.57,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:13:11.746,None,108,113,-5,61.3,100.0,35.2,1.22,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:13:45.034,Alarm,88,111,Lo,59.9,100.0,35.2,1.13,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:13:46.105,None,87,100,-13,59.3,100.0,35.2,1.15,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:14:08.115,None,102,110,-8,57.2,100.0,35.2,1.22,2700,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:14:26.183,Alarm,139,155,Lo,56.9,100.0,34.7,1.65,2670,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:14:27.252,None,120,106,14,56.9,100.0,34.6,1.62,2670,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:14:30.105,Alarm,121,137,Lo,57.1,100.0,34.6,1.51,2660,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:14:33.077,None,131,111,20,56.9,100.0,34.6,1.52,2650,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:14:46.756,Alarm,173,201,Lo,51.5,99.5,35.1,2.36,2690,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:14:50.680,None,160,138,22,50.9,99.0,35.2,2.06,2670,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:15:05.424,Alarm,117,154,Lo,58.7,100.0,35.2,1.96,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:15:08.135,Alarm,92,121,Lo,58.0,100.0,35.2,1.58,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:15:08.397,None,122,113,9,56.9,100.0,35.2,1.62,2730,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:15:11.251,Alarm,117,139,Lo,56.7,100.0,35.2,1.37,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:15:12.322,None,152,141,11,56.1,100.0,35.2,1.61,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:15:21.122,Alarm,118,150,Lo,63.2,100.0,35.1,1.71,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:15:28.970,None,157,124,33,62.1,100.0,35.1,1.54,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:15:38.724,Alarm,137,196,Lo,64.4,100.0,35.2,2.40,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:15:41.695,None,172,165,7,60.6,100.0,35.2,2.24,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:16:02.261,Alarm,208,229,Lo,56.5,99.6,35.3,2.63,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:16:03.212,None,260,210,50,56.7,99.5,35.3,2.71,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:16:08.153,None,227,230,-3,56.2,97.6,35.3,2.78,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:16:09.036,Alarm,200,239,Lo,56.3,97.5,35.3,2.60,2710,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:16:12.008,None,217,232,-15,56.0,98.7,35.3,2.83,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:16:15.932,Alarm,213,242,Lo,57.6,98.6,35.3,2.64,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:16:16.883,None,247,241,6,57.2,98.8,35.3,2.68,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:16:32.578,Alarm,210,232,Lo,60.3,98.9,35.3,2.50,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:16:33.529,None,244,232,12,59.1,99.1,35.3,2.59,2710,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:16:34.599,Alarm,211,261,Lo,58.0,99.3,35.3,2.62,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:16:37.453,None,223,228,-5,57.8,99.5,35.3,2.64,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:17:03.965,Alarm,185,209,Lo,60.5,99.8,35.3,2.26,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:17:08.177,Alarm,155,217,Lo,60.6,100.0,35.2,2.10,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:17:08.838,None,208,217,-9,60.7,100.0,35.2,2.07,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:17:10.860,Alarm,169,208,Lo,60.7,100.0,35.2,1.95,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:17:11.810,None,148,158,-10,61.0,100.0,35.2,2.13,2730,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:17:16.686,Alarm,189,209,Lo,62.1,100.0,35.2,2.18,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:17:17.636,None,197,190,7,62.1,100.0,35.2,2.05,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:17:26.555,Alarm,143,175,Lo,60.5,100.0,35.2,2.00,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:17:29.410,None,178,167,11,59.9,100.0,35.2,2.16,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:17:35.357,Alarm,155,191,Lo,60.1,99.7,35.3,2.39,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:17:38.208,None,208,219,-11,60.3,100.0,35.2,2.40,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:17:48.077,Alarm,165,195,Lo,59.8,100.0,35.2,2.23,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:17:49.029,None,193,197,-4,60.0,100.0,35.2,2.34,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:17:52.001,Alarm,146,186,Lo,60.7,100.0,35.2,2.07,2710,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:17:52.952,None,173,160,13,60.5,100.0,35.2,1.93,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:18:08.198,None,167,125,42,58.2,99.7,35.3,1.83,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:18:25.292,Alarm,145,164,Lo,59.4,100.0,33.0,1.87,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:18:27.194,None,133,138,-5,56.7,100.0,33.3,1.80,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:18:30.168,Alarm,159,181,Lo,58.6,100.0,33.5,1.76,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:18:32.188,None,153,165,-12,59.3,100.0,33.6,1.89,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:18:33.140,Alarm,135,164,Lo,58.7,100.0,33.7,1.87,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:18:36.112,None,161,175,-14,58.1,100.0,33.8,1.76,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:18:47.761,Alarm,143,168,Lo,57.5,100.0,34.3,1.81,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:18:49.783,None,171,167,4,57.1,100.0,34.3,2.06,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:18:57.628,Alarm,128,201,Lo,62.5,100.0,34.4,2.14,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:19:04.525,None,153,143,10,60.1,100.0,34.6,1.66,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:19:08.212,None,212,124,88,58.4,100.0,34.7,1.97,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:19:10.345,Alarm,156,187,Lo,61.2,100.0,34.6,2.10,2720,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
2026.04.11 10:19:13.320,None,184,198,-14,61.0,100.0,34.6,2.03,2710,0.50,8.00,50,559,50,398,D,D,50.0,D,88.0,20.0,37.5,E,,11
